348,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0
349,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1
350,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1
351,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1
352,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1
353,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
354,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0
355,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
356,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1
357,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0
358,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0
359,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0
360,1,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0
361,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0
362,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1
363,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0
364,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
365,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1
366,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1
367,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
368,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1
369,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1
370,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0
371,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1
372,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,1
373,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1
374,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1
375,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0
376,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1
377,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0
378,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0
379,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
380,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0
381,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,1
382,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1
383,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0
384,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0
385,0,1,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0
386,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0
387,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1
388,1,1,0,1,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1
389,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0
390,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1
391,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
392,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1,1,1
393,1,0,0,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0
394,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0
395,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1
396,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0
397,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
398,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0
399,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0
400,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0
401,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1
402,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
403,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0
404,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0
405,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0
406,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0
407,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1
408,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0
409,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
410,0,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0
411,1,0,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0
412,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1
413,1,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1
414,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0
415,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
416,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0
417,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
418,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0
419,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
420,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0
421,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0,0
422,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1
423,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
424,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
425,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
426,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0
427,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1
428,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
429,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0
430,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0
431,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
432,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1
433,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,0
434,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1
435,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0
436,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
437,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0
438,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
439,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1
440,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
441,1,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1
442,-,1,1,1,1,0,0,0,1,0,-,0,1,0,0,0,1,0,0
443,-,0,0,-,1,0,0,0,0,0,-,1,0,1,1,0,0,0,0
444,-,0,-,-,0,0,0,1,0,1,-,0,-,1,1,0,0,1,1
445,-,1,-,-,0,1,1,1,-,1,-,1,-,-,1,0,1,1,1
446,-,1,-,-,-,1,1,-,-,1,-,0,-,-,0,0,1,1,-
447,-,-,-,-,-,0,-,-,-,0,-,-,-,-,0,1,1,-,-
448,-,-,-,-,-,0,-,-,-,1,-,-,-,-,1,1,1,-,-
449,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-
450,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-
451,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-
